feature_1,feature_2,feature_3,feature_4,feature_5,target
-0.6412929799588012,1.852023512145771,2.973984847628294,0.20973013572146626,1.0136734524048792,1
-1.8007342223694842,0.86271225646864,-0.9082103840113749,0.49130988178172696,-1.4234290326308043,0
-3.0612302336430623,3.7520338712317,0.8736073800799308,1.569396416375322,-0.7022107845345527,0
-2.917371919705097,3.5512059876345616,0.029282655798952506,1.2186214105418327,-0.3192367208423148,0
-0.6591706047945572,-0.38127287841935664,1.5504277365982937,-2.008221321612556,0.8904850246629725,0
1.7828857725298102,-0.8606657984781663,0.9886092641250506,0.3115856941609332,0.5103627370376953,1
-2.597336696680677,5.980210328787413,1.5535681889346624,1.8322954214467835,2.140998875195221,0
-0.7556632652268913,-1.6627658444572884,-0.6837230231286995,-1.3476377769411259,-1.2864711955876023,0
0.07554562625070071,1.843188552399028,-0.5941246750227205,1.3852473821504865,0.8225026972445,1
1.7266398714178304,-1.3135262035888138,-1.0974099408166942,1.1239170373604184,-0.8063714411042076,1
-1.3825669165145114,1.3903489641035098,-1.0376379758980958,-0.6368855102519908,0.935908016058344,1
3.0975852769028753,-5.646691362397075,-0.11181727909663963,-0.2940772953157751,-3.0170590055420616,1
-2.679771230562511,2.5097586599047075,-1.0022152905805048,-0.020999018357114596,0.1570634416669322,1
-1.3573390484513446,0.7808708536003424,-2.153440945644654,-1.7140503556213535,1.523892088721918,1
-0.6364038330683259,-1.28186283616242,-1.499006364232821,-1.039274169735603,-0.9629487851081641,0
-1.6488332290318566,2.3003831615029626,0.3498738856063506,0.27513183388993023,0.5998428132614915,0
0.732353593471597,2.5899480951034577,3.755339879678627,2.7590580976565935,0.5354030053354064,1
-1.6843742389221177,0.8595772752964637,0.8521941871460338,-0.5697154565860912,-0.28376139714437265,0
-0.3942455100588861,-0.45896545322315396,-0.5270845158600357,-0.8692600066121232,0.01963781933770925,1
-0.3762560482496493,-0.6009676222794946,-2.0287981879296826,-1.839331807455836,1.0785124710099356,1
-0.9958419147328378,-1.264390603570549,0.004478464879031252,-0.6601549927553061,-1.8971665067620962,0
1.5760094755450873,-0.9067713389854621,2.328137786934428,1.4584262183015153,-1.165484428606115,1
-0.9541752177596351,1.090739355934227,-1.4973271511494115,-1.5463011951901868,2.099297712782886,1
0.9254997666757006,-3.775813249742971,-2.0348897149571172,-1.839165996927583,-1.2946807370327467,0
-1.5565311992299184,3.6842956399034037,-0.7294430197603889,0.8685543579349422,1.8086361007805278,0
-1.2009063086601761,0.1034845126485403,-2.1323098197090946,-1.8190467433796358,0.9969847126628014,1
-1.7762375097815086,3.2389513736125286,-0.9065819250891254,-0.18597336292222444,2.2117531769003875,1
-1.2769438853664303,1.6093654430116535,-1.228293928541571,-1.019321311130227,1.7571870079159644,1
-2.255333236935406,0.16992164595832104,-1.384880289108362,0.3212061179007759,-2.5303218522694477,0
-1.0594507639138215,-0.5848801201137747,-0.1570172961871088,-1.3326344514693522,-0.39158056265333374,0
0.08616841498305527,-1.7212804404093895,2.389850999673111,-3.29303064612216,1.4517033697810566,0
1.444977122379984,-4.386860702587421,-4.943288899746996,-2.9458378051703606,0.03579479978213618,0
0.7039157430824876,0.16116428322999216,2.154749529223285,0.17818852356293302,0.5829481481935235,1
0.5194123673007313,2.094771460667306,2.748399315100286,2.696205973585811,-0.13586604877214759,1
0.8117752061003334,0.031959234821221094,1.2643679797095524,1.4622522703103331,-0.7926652036516292,1
-0.09801472590490112,-3.0655840156328487,-1.0141393017626106,-2.077501544378737,-1.40605254431026,0
2.7898479101445437,-2.1025842834636452,0.8571901095848341,1.5869522870848602,-1.2645117994990622,1
-0.6257088395930979,-0.7791470424953414,0.8644274773988622,0.09022911038188819,-1.8106582360773404,1
-0.538675822182662,1.2663855767697494,0.7967380626455639,-0.9488419347981701,1.9027439285000298,0
-0.8725155342376605,2.078166924399735,2.116549106157059,1.3577566919116872,-0.16353647157473328,1
-0.6114244545413574,-0.3880895666844576,-2.2347667652623078,-1.373959806170632,0.5771705830227525,0
-0.5203825447481558,-2.7261733683169704,0.8999728928979336,-1.7558156806807739,-1.9965954203776934,0
-0.5254542902635858,0.5850361193908282,0.6754716754950224,-1.25114173115711,1.4432445731905827,0
0.14969485856297027,-1.964908023475312,-1.484768721481699,-0.685723176724278,-1.304032270491716,0
-0.4694878880516017,-0.6001591893807544,1.2619333811158269,-1.6364867173818922,0.45271107112400755,0
0.1711389749321084,0.7656766648860708,1.5783275156300791,1.7680179814865051,-0.9883830644648278,1
0.7020880718687825,-0.8589360899436627,0.41915492371738994,1.0555129004740018,-1.4594839505247288,1
-1.4239610460466134,0.539537408099365,-1.1084742230044033,-0.9131552006431134,0.17849508308735995,1
0.21108921177304985,-2.0550328413419776,-1.4408776827669296,-2.273577444799014,0.40871238487143047,1
-0.13101048965357887,0.3787086299326703,-0.13206032087419328,1.6747479627705273,-1.5310347788080985,1
-1.3527763471769405,-0.5765242891509182,-2.9043911460104788,-2.7631364831377563,1.1249551876769917,1
-3.4026318747242317,3.224295896695191,1.1194836910747155,0.37494194957709337,-0.4169643455109068,0
1.2995067917523802,-5.984729213913045,-1.2852020361593681,-2.003890856369127,-3.422468143403273,0
-2.11517048967597,2.8544106825339863,0.7987009075907564,0.4313607995473876,0.5347676599985745,0
2.177396323182357,-3.7154243521192525,0.13377823976628367,-0.33697483432101527,-1.6905833942290793,1
1.899497008259767,-0.592586572060582,1.0532088526360535,1.665109695758816,-0.5411434825401482,1
2.4972954967895893,-0.7825736204158615,0.8238607485166939,2.7803888266156367,-1.3189462943018264,1
0.5678591103134913,0.4269288353513139,-1.195799149471092,1.0782002460707374,0.059889501189660965,1
0.5417648644289736,1.234472247002457,1.7078369214571167,1.4593102088973107,0.31708789126437953,1
-1.1157213126448617,2.2029550284144825,2.2733840344660194,-0.4992121257202188,1.7569492528451969,0
2.342772476440019,-1.2512218164782696,3.553419757314445,1.0323807273269843,-0.3680312698746311,1
0.20986725714284526,0.34506566690059026,1.493362000539142,0.6491358770501436,-0.2056204528595007,1
-1.5280254910773237,-1.6293980304297186,1.0181845137885501,-1.1369822305216988,-2.4918230126027883,0
-1.8717335740851835,0.5151464051272444,-2.4706080988881993,-2.348230154926416,1.3633782563851247,1
-3.741441070314668,4.821047008465614,0.12246300883247763,1.0013250404901939,0.5250914118246424,0
-1.5579674010371802,1.5654113739378313,-0.3154418931197467,0.19039239721841383,-0.029259917912361155,0
-2.206641217679377,-0.18634157661452622,-4.36606122105024,-2.787587827544179,0.8057098266424645,1
-1.0497564367504877,5.341035537246203,2.003053808755375,2.4421641922928887,2.3753606943200336,1
0.4925378942286812,-1.771719874970029,-0.3590745977041929,0.09581763347821981,-1.6577920311211178,1
-0.2547552981512726,-0.3799016796463007,-0.6672831009230908,-1.058945054772986,0.49230580055930917,1
-0.03576713890287264,0.297879834490663,0.12603728991343843,1.3056318420529736,-1.1374914352325425,1
-0.46813787947898544,-0.06503857639713151,1.8732636685568238,-2.197349908551513,1.6630727141237092,0
-2.4947932506914388,3.457501793249836,0.7133470450533912,1.5057180148746565,-0.3423755441250582,0
1.4982121721117077,-2.336301822755889,1.4902524027370885,0.31968404240215287,-1.635585203246107,1
-1.5970220021945774,1.4996084537321626,0.7444586719267463,-0.43563762200055145,0.4446697514241247,0
-0.6372728624887763,-2.103900380707692,-0.18859779169223223,-0.5058818892367419,-2.6620293261318952,0
-1.5237934180740393,1.4514908094715646,0.9522417314308944,-0.8032594412197924,0.8560281082384206,0
-0.11158296962047887,0.8769495911751198,0.21180794422529603,1.3506993370037734,-0.5827135734043001,1
0.05965669387649242,-0.25826993836136336,0.3006834650708594,-0.8362392519985319,0.6535529793159627,1
-1.0886181636919183,-0.28556665861529296,-0.8308983313184436,-0.5077187631139792,-0.915478551044636,0
-1.0093442614161636,-0.08406776854897213,-1.7461753831932527,-1.5708835820555396,0.6744754477580124,1
0.9310230483168092,-0.003256063152422939,1.2228668916470733,1.169762003060634,-0.37517005644847057,1
2.3161725158315307,-2.7770736394830875,0.6223103964038312,1.5532550223534978,-2.5434624903550205,1
-0.8371629645731862,-0.5225824750547459,1.8708351707969864,-2.0338531265853934,0.5220541129965566,0
-1.976000229206743,1.4253977348000875,-1.120019852760725,-0.5131482273256662,0.1894934768228158,1
-0.6750288391381378,-0.7644071231477021,-1.6520629574239711,-1.9673295595763418,0.6574578876607015,1
-1.65323189562003,3.067031414485475,-0.4137502513909763,0.03483552460903372,1.8524828474506725,1
1.032379762749097,0.3137986467476996,1.1731260920410098,1.5427852295854505,-0.28939531998245493,1
2.0861116052807853,-1.0436265752242992,2.871177787644494,1.9142731609907715,-1.3172391552941523,1
0.34239718373249217,1.9139211581327944,2.297186156596188,1.7687697289790765,0.5171226236566564,1
-2.238677942456353,1.4735744894925262,-2.588999246706927,-1.9888176402427415,1.7218871401212663,1
-0.9323154189094549,-0.28612923581719196,-0.8554523684375833,-0.8009392349724246,-0.41586755654660257,1
0.03834559941644322,-0.23040350986313052,-0.039878212060424634,-1.6000224188817997,1.5394526673022702,0
-2.215080195084047,2.7742770189870827,-0.9193670373840312,-0.1267085019448314,1.1008808112617046,0
-0.9770119129802065,1.0283065828300235,-1.1897038561359832,-0.3470159147821237,0.643884587727795,0
-0.7205538767200459,1.2945781839238872,-0.573840864734619,-0.23964436033070147,1.0743532748191025,1
-0.7772889795953422,2.876230941931029,2.6974264858723407,-0.8236188413090223,3.263289348359693,0
-0.5702084506501228,-0.5903995604355167,0.6806369353761874,-1.7782352092975524,0.5622004819910684,0
-0.03262693213855172,-3.5203765859316487,-2.2232730145151254,-3.0213640318863098,-0.7263944269824867,1
0.02837924279043591,-1.9962091725047622,-2.9568570922776325,-2.6184607226176615,0.7957896029680835,0
0.463722595942035,-1.5766123555727354,-3.3008596002185975,-0.9833418303116744,0.0061028742599331665,0
-2.150130028441832,2.1446385242703006,1.876891541827702,-0.5939473411822936,0.6786667456663967,0
-1.6947535612036482,0.6658710477372025,-3.2773458083965235,-2.851613443240819,2.371521237913236,1
-1.4623412257440318,-1.7614156317367848,0.3006212369884975,-0.4673311855015426,-3.2535080070874636,0
-0.6277010408908021,2.1106441126958537,0.8660209763492543,-0.7471409584341167,2.590064029770835,0
-0.8732369203099675,1.4122765911845507,0.8312884408573369,-0.9494875854690414,1.7042271033293699,0
0.354011201817678,-3.5252655324059106,-2.8780587583999395,-2.7816041656648007,-0.5086709570489347,0
-0.6017644959100121,-1.2727586880583786,-0.1451849535058356,-1.8339598216009132,-0.15711708045047934,0
-3.2395818092036355,2.317671690963251,-2.9509933185178707,-1.5960592402777976,1.2239139793347609,1
-0.6422174891229808,2.1807290263335597,1.4872061943578092,-0.4562313642505996,2.2799652168737334,0
0.09452893469076917,0.1704038576142788,-3.250894922165887,-1.2549138169039522,1.993714265827732,0
-3.000403618393006,6.89786282724172,0.6094455394695872,2.216305810857465,2.4580826563772504,1
0.830089150243499,-4.780775019031873,-2.6243344487353673,-2.7029668726347125,-1.6003515064536789,0
-0.7271083884729499,0.681639749940437,0.45733660058612624,-0.8900399908966622,0.9557250675155752,0
1.5455592532040665,-1.9618944621176333,0.46499613010918894,-0.9185458277294336,0.33061692417345934,1
0.8368493509084163,-1.6280873113006078,2.64339040316586,-0.1454859188372244,-1.1081556865306712,1
-0.9797094075355639,-2.3539221043961085,-3.266220708679147,-3.6622839452870464,0.42881144571972163,1
1.74289027010148,-1.2130870808459884,2.3585708248685027,1.4712552932961513,-1.3655930610926017,1
0.3540043345893138,-2.3495949517901717,-3.280289097051011,-2.386482830354316,0.5050156553942615,0
1.2144975852970292,-0.15267791268767178,1.1486303001576115,1.5746299376376793,-0.6813130792749189,1
-1.3673634742604723,4.3613233389237624,1.2252510005468809,1.3235917898065264,2.1522720319697326,1
-0.7684584643556772,1.7908378453556169,0.4500410292130692,0.1474397572538093,1.0968953157217007,1
-1.1639212598968531,1.7803355985285532,1.8690736493656805,0.4826360540301762,0.1452777217966339,1
-0.8952489781342616,0.4677828142638859,-0.5277967012736724,0.5972261206371607,-1.0445298865765773,0
-2.0126941189712646,5.636239970452066,0.15195319934501272,1.0465085061025792,3.373296985400726,1
-1.031726697201315,4.690341356357668,1.7633566331117803,1.9644105043639342,2.1629736693061763,1
-0.697638486811573,1.3318490667322767,0.5174775129217286,0.14398355378745098,0.621077640329613,1
0.18066184633945181,-0.7431063596758978,3.2115980700872315,0.21608645487908262,-1.2240046223698793,1
-2.0940808682658982,3.0676678406954414,-2.5531112206741695,-1.5809433980683356,3.345679745764252,1
-0.9429059262291554,-0.38435501976389247,-0.962566023154737,-0.5395941499766197,-0.8252534519656536,0
2.9779530849361815,-4.218278613461896,0.97024862945534,-0.13312444999444262,-1.7078393170952897,1
0.6884606382521579,-0.34410090832846374,2.4271197237523667,1.1560778547652797,-1.1488351471319633,1
-1.3265290942919041,2.9953857285578125,1.1504872622419229,0.5558699420666797,1.4106246669698694,0
1.738626931468111,0.18024168312807154,2.1838718904390633,1.3588153178000126,0.44617557019562626,1
-2.55092813103399,1.8196251387422504,1.9614732944614222,-0.07177084432143466,-0.7429826673755853,0
-0.3002044209445549,-3.1302364721919966,0.41734719197083736,-1.0768491574119445,-2.9455986516200836,0
-0.2000797892556675,-2.5344365204847628,0.2650088906590703,-2.699156653198994,-0.3087028290988927,0
0.6711528605309587,-4.568882219667561,-1.9750742773446017,-2.4776309966292525,-1.8302530009551123,0
-0.09160173920778691,1.644392127401412,0.5204509793797502,-1.115655813956548,3.063742742687728,0
-1.4990893666261198,0.6936710124194092,-1.7281786605409002,-1.2605593099164623,0.7211430430317991,1
-2.8453625573369066,1.7668191151548363,2.2505728183606246,-0.2997298510237517,-0.9075584734104545,0
-1.8147556582506583,3.923393366338964,1.3147665377159234,1.7427339424945782,0.6565857623982292,1
0.17993147280911748,-3.635976880138822,0.5615264973910031,-3.0810271048060325,-0.8161901619801242,0
-0.04585165250363854,-1.793834004416996,-2.140615543997341,-0.9077533386947019,-1.010201212747757,0
-1.8001480764354008,4.819418361764357,-0.004329509273739984,0.40009847780393715,3.356152168938997,1
1.1726796438255778,-3.276650503066648,-0.8037532668573673,0.5287596774577601,-3.1515052529970107,1
-0.8352950908587276,-0.15793734980620067,-3.198494509193209,-1.227081045061831,0.5303698114908311,0
-0.9456555096428821,-0.5372869323846056,-2.381787409212933,-2.4604303277803528,1.2419679814756956,1
1.6046943847369706,-4.052681412387642,2.3167096190155707,-1.4187053531708789,-1.733690372140384,1
-1.4176220056513262,2.756140935396936,0.4797991502608716,0.10899588505068558,1.5769833401266116,0
-1.220692062603192,-1.6017637281702943,1.9018217675671054,-2.3344857228989078,-0.8724028085229378,0
0.1770569123051836,-1.3843486109475558,-0.4866113385502391,-0.02848963531150961,-1.3930582787622012,1
-1.1231335867790802,0.385570526658503,-0.414032731687216,-0.5939532394020068,-0.08884144680432926,0
-1.2457171000735814,0.35899683780727043,-0.7361509679295908,-0.3226881267733308,-0.5278769605155877,0
0.1422697554536052,-4.446730876311141,-0.3513910376095102,-3.361197204870345,-1.4404969623942039,0
1.7431328828203099,-3.149917768055805,-1.3997405111793317,0.10777182576137445,-1.8454880777508114,1
1.8867013215019517,-3.4656426475764768,-0.4630497560043525,0.053048856986493975,-2.090344171411187,1
0.17519919718398635,-3.844805303710136,-0.5003856350647844,-1.7659018338352084,-2.4314485008094495,0
1.2186497200970634,-1.038757252286692,0.5331023681257372,0.659857693174835,-0.6746084910526939,1
1.7178190355298364,-1.103462836132667,1.3426003958986141,0.7540167116987513,-0.3756922674643701,1
-1.3717372350284467,2.1235516096860856,-0.3804506697388417,-0.10330762538549398,1.1799368633408351,0
0.6377570378512918,0.7950088397452848,3.528705567612642,0.7825077254143129,0.4785803390279906,1
2.6995993755996364,-5.931821642846328,-4.971948640082466,-3.9446103271403627,0.6784370914248725,0
3.5784594790929565,-3.379752878643644,2.3453917284795347,1.9220509821103815,-2.4309634169416148,1
0.791009312864778,-1.7389043311003545,2.166868500649225,-0.9737213909461218,-0.3326820240897138,0
-0.41190104577437625,-3.3729312354907344,-0.2842344453571286,-1.9027722013212482,-2.3840530139649925,0
1.2077107983190907,-0.016096537595805427,1.2875758238758537,1.913677830008719,-0.912310279304385,1
-1.172626523769361,-2.5728636597343506,-4.6024471031625405,-4.327183890954538,0.8081674302991408,1
-2.2961249291282915,2.9899426518111216,0.7309728578479464,0.8694898405369649,0.018185772068037398,0
0.541239195196616,-2.795974639164084,-2.476296115974247,-1.965696911174118,-0.36262434784410846,0
-0.48701649738411024,-2.343145418711635,0.8283496207172589,-2.625781250300043,-0.5296177710092858,0
-0.623753736925589,-2.8581113655541164,-3.4538125428470705,-4.256305482881476,0.8919393865142714,1
-0.026112441228406613,1.3789592644842878,-0.4682761155492683,2.372100357015537,-0.9522763437751333,1
-0.8453748564313335,2.1440623533499155,0.35612385712654326,0.4313557681567912,1.13077849774826,1
-0.7486814797275181,-2.096841427137182,-3.922345658547836,-2.0645048045380725,-0.7136730880206128,0
-0.32118622365430927,4.459903619207653,2.767109310656639,2.234015689065164,2.2855160537457513,1
-0.20485441012466565,0.12199451314868615,-0.9471835492059807,-1.3660817744540035,1.516791946453058,1
-0.7589185971955372,-0.38638702883595133,-1.7072034367249742,-1.8141060872912453,0.8545162844441576,1
0.459588867325752,0.1997123137308715,2.692486147526248,0.09749650485048356,0.39840565042838416,1
-0.07524938689126892,-1.699518569472885,1.010127231389311,-2.1767853685794094,0.18873410198991714,0
1.8027922789676154,-1.7320428435555932,2.032079656616066,1.2352583965899004,-1.632608668888074,1
-0.013027484383598575,-2.22907470814409,-1.1833264752091797,-0.4711186860219885,-2.0674036971850525,0
0.025758796540925943,-0.11069924666580733,2.851478380601847,0.7821562322224725,-1.22891031481754,1
-0.0417377310102357,-0.31904826816846277,-1.2564352195363473,-1.7179109393886003,1.5847554191704907,1
-0.7101398427893102,-0.25397590100423106,-0.37218556052633867,-0.9499529652734854,-0.009401756418079499,1
-1.3269496074378968,-0.21729488765618052,0.9327161901779792,-1.4066502608946223,-0.2635203148212406,0
1.7101647711155912,-1.5406565452829857,1.7261948196360293,0.34300334729752746,-0.49019576265572395,1
1.7413455137740654,-2.432671541695016,0.36048161206686646,1.131076311893934,-2.2766982281438866,1
1.439807763635716,-2.08412966150243,-0.415375564028994,0.10884253210081374,-0.9907729021027536,1
-1.3313295655688746,3.478329684510981,2.2971966544345994,1.5963259685868079,0.7309167208845426,1
-0.6365158696642721,-2.959655091032301,0.004510304553204225,-1.7019963686645605,-2.384726254019725,0
-1.848879731373826,0.9346076310678699,-0.9913931891128266,-0.600110079892354,-0.1752043226715494,0
-0.48732788899609003,-2.438776481192296,-1.140623572836779,-2.1837609659637995,-0.9553408322683132,0
-0.8706329111380352,-0.06440933991237519,-2.483528138209505,-0.24150493599147083,-0.5518159757895665,0
-0.24129261713815864,2.567523824827444,2.7114404665458225,1.420356513297388,1.0030187444891077,1
-1.5766673793372088,4.084132333710904,0.24858075692197656,0.9097577592326118,2.132901323486003,0
-2.139063698793163,-1.9110656416577916,-5.229566734684292,-4.821419839540395,1.1346948875340925,1
-1.207063458582512,3.8359328088587876,0.7618005580165541,1.062958440485644,2.0287251464338745,1
-0.11622976591800127,1.2655176734840516,2.9347101387029,1.4855718364249495,-0.5168654388887925,1
-1.1672314948791778,-0.7668807100853489,-1.2577705189543922,-1.223957531865686,-0.7505614347378944,0
-2.627419931829124,4.65785964940087,0.20596960298652,1.96375994381064,0.49363091279828264,0
-1.5553646383011466,1.403691746744923,-2.0853328047184547,-1.5498565503502846,1.865352623016227,1
-2.187346179389087,0.42616125230141044,1.602093456168035,0.5676897055657706,-2.690466525415874,0
1.2161595989506764,-0.8551528341824585,1.5391811375364348,0.39692731359796085,-0.25690214425368585,1
-1.766214164322549,2.5061878249004907,-0.9483443795969125,-0.2043283766320635,1.365445198683763,1
0.3737706463141214,2.117464586053461,0.6435323610521972,3.5368691638484653,-1.0094235972255667,1
-1.099642350448516,2.6488566339218504,0.969115441544206,0.8273381564846607,0.9618340862172287,1
0.12665211980323532,-4.7425584728293355,-2.0384290855178153,-4.028140067932878,-0.922594877957111,0
-2.1081139736049757,2.478778467750438,0.6257160212824588,0.5780870602900738,-0.05594148688020839,0
-0.3979833679390836,-1.121828612725675,-0.7798087130302044,-0.8444394859928364,-0.7864824669201922,0
-0.042430136050253364,-4.236914444374474,-0.7312229677164054,-2.8727320785502872,-1.899232460365992,0
1.0986915787356246,-1.8065207308876388,-1.9104728476872714,0.29717803383068353,-1.1083375330942524,1
-1.4066145559430887,-1.4381012438241694,-0.7693153078981259,-1.3288222448603493,-1.7522701245897685,0
-1.1535664944420476,1.4747263223615659,1.5708098850790044,-0.6624340595685589,1.083219228554848,0
0.4317409096205902,0.5413465236847383,0.8698659401171166,1.3941833251723945,-0.49083226674523206,1
-0.2679302693639245,0.9228124578619186,1.2899882340839304,-1.7306880126175472,2.610467037537731,0
-0.09175436701893602,1.6097767583414004,0.8968008427073075,0.04119027910344575,1.7077100535811995,1
-1.1549105938854085,0.5193947439324405,1.7825347746327793,-1.5436395367560185,0.8882567100837073,0
-0.9405130724078131,-0.6505310087472806,0.8372306726387687,-1.8570200117249227,0.15150980170833028,0
-2.166773347765957,0.13061352188335362,-3.18034085606733,-2.8530907593567623,1.1961270326502023,1
1.2242852860888673,-1.4599435602803514,-0.5565037265401782,1.1373250579633642,-1.6044428347450714,1
-0.20952080672763773,0.986943403604512,0.36411420653011173,1.1000925309159322,-0.2957009227857129,1
0.7496105370017218,1.2643932351365894,2.0443601790085637,1.1856427326130856,0.8562038840046271,1
0.3843773891488058,0.12477791051701054,0.9367026922400377,0.10536646436983177,0.3754192344136176,1
1.8634101332442785,-3.4720708961921525,-0.9933214799078167,-0.6811603168161295,-1.2634012035487878,1
-0.47668683582569704,-2.1725444788326183,0.39740829249589404,-2.6623835548380024,-0.2332785569983422,1
2.7845665419987506,-2.241276354502947,1.6586684845194717,1.1852523071530465,-1.0655162915387755,1
1.2815526338776102,-1.5613333719471278,1.1702179908448223,-0.23053178008483588,-0.30604830184665166,1
2.8205020090654123,-2.5167438067660277,0.8055345908345481,0.9153990571683306,-0.9809496989514803,1
0.18856687101767733,-1.3939142774249536,-0.6256335064421916,-1.2823216380090225,0.008205410540984226,1
-0.5314489150611859,-0.44577874278746643,2.7050787793278666,-2.2632246785317225,1.1320749034066817,0
0.6875407242045637,-5.9145685030867075,-1.9450833219543566,-4.131671078257593,-1.6034904486828405,1
-0.8184648159294701,-1.0845259106694967,-1.7447572230846833,-0.7503235905588399,-1.2251770808039988,0
0.2661074231525986,-2.1620929988018798,-0.3829354434861034,-1.868567947434033,-0.2031699388552568,1
-0.7347047090553904,1.4161980838868546,1.5122948187268954,-1.043723970343548,1.9052595589621857,0
-0.9601347064561818,-1.1007083432031188,-0.9991187343407759,-1.967239795193325,-0.1231820001600128,0
-1.5751567985878983,0.9649152671919461,-2.465095327219818,-0.5685734721235591,0.26419345183974285,0
-0.7196189743654524,-1.7084124796869464,-0.691608156997022,-1.0369392302473233,-1.6444224257271767,0
-1.345408100496176,-0.3422065460212116,1.0836732399188014,-1.239110804848341,-0.6333842536195176,0
-0.8412876457050475,2.5149754422229673,-0.12139595893616772,1.4907956283190658,0.4526255627258504,1
-0.012749906981565973,0.7715391017208355,1.7562223670733264,2.16545416998554,-1.6414955917005356,1
0.750298107885544,-0.7537417131047096,0.5911565387366422,0.9815222321494347,-1.213128385939138,1
-0.6308241088200053,-0.09762544337672296,0.08288965788336977,-1.3384966160155793,0.6553987321794198,0
-0.7980520238132058,0.9155048272341693,2.197556110057832,-1.508336205393825,1.6844221125127143,0
-1.0085321445433508,-3.478402016923802,1.6000100412159033,-2.2995033819046826,-2.9057245211741254,0
0.1757560597025235,4.815257799102648,3.0687211539535193,4.256888940765636,0.9992962095076119,1
-1.5188689770568606,-0.2741491599988892,1.0429569397970782,0.034673899261246977,-2.1499227381537387,0
-3.8764348323498945,4.229178211190168,0.27607026646140675,0.5084121229363627,0.19457085660348805,0
-1.634551129508216,0.9084186320498688,-2.3107913594296488,-1.9837810795737316,1.682172476398705,1
-2.076248635718196,1.6114218923396326,0.3449274403272877,1.229005849859071,-1.7587593978335423,0
-0.20432015320118468,1.271620110130806,1.557930338415384,1.7957395526322544,-0.8255691844458029,1
-0.9735568792841678,0.985062757174133,1.300832686287415,-0.6531878593893445,0.7083578425128849,0
-0.5997282826332574,-0.8267585200073266,-1.240957502688672,-1.798103732584468,0.441512040616277,1
0.41963980795653444,-1.2500888961178191,-0.5043368396474146,0.47735653408093226,-1.5202041709294902,1
-0.6983226210819855,3.4030300084881913,1.5048233258402206,2.6107351585255225,0.29292479795264525,1
0.314152976796387,-0.23013969856309818,1.815653792683242,-0.17217413150008332,0.0977367421240003,1
1.717753759742473,-2.167299925068426,-1.8840595548320023,1.058570493166584,-1.6996370270590915,1
-2.7537246180419146,-0.5129290793144592,2.1330622765111844,-0.4958192725333147,-3.3207562850972985,0
-0.47903831128739816,-3.389389169256253,1.7660010528636616,-3.9212733251496457,-0.43109646143516,0
-0.46396146652998693,0.13577869153893618,-1.9074354665208966,0.124051500200552,-0.31607266627051867,0
-2.7574040928101313,2.4254725200399507,-2.0515290933004686,-0.9641952924386816,1.1083503218418487,1
